user_id,plan_type,mrr,signup_date,churn_date,is_churned,tenure_days
user_044163,free,0.0,2024-01-20,2024-03-08,1,48
user_047965,pro,100.05,2024-10-12,,0,57
user_041007,free,0.0,2022-06-08,,0,20
user_003489,starter,26.79,2023-01-10,,0,175
user_016068,starter,29.81,2022-03-06,2022-10-20,1,228
user_056650,free,0.0,2022-08-09,,0,49
user_003617,free,0.0,2022-02-03,,0,512
user_009148,free,0.0,2022-03-27,,0,48
user_055886,enterprise,495.67,2024-04-07,,0,102
user_013410,starter,28.71,2024-01-21,,0,168
user_011002,pro,107.83,2022-01-25,,0,56
user_025766,free,0.0,2024-10-03,,0,338
user_011664,pro,84.27,2023-04-21,,0,237
user_016934,pro,102.07,2023-05-15,,0,333
user_034353,starter,31.65,2023-04-10,,0,429
user_003111,starter,29.42,2024-12-24,,0,315
user_043894,starter,29.29,2023-01-10,,0,577
user_040215,free,0.0,2022-09-07,,0,223
user_030299,starter,29.49,2023-11-06,,0,152
user_059136,starter,29.8,2023-07-18,,0,93
user_003343,starter,28.17,2022-08-10,,0,332
user_054224,free,0.0,2022-06-18,,0,103
user_025724,starter,26.95,2022-01-13,,0,245
user_032330,free,0.0,2023-04-28,,0,19
user_016139,free,0.0,2023-02-26,,0,257
user_054538,starter,31.27,2022-03-18,,0,166
user_046696,free,0.0,2022-01-27,,0,146
user_022437,starter,30.0,2023-01-12,,0,51
user_023153,free,0.0,2023-08-21,,0,915
user_010269,starter,29.22,2023-06-14,,0,19
user_053555,free,0.0,2022-03-27,,0,346
user_042676,free,0.0,2022-12-21,,0,339
user_003104,free,0.0,2023-09-17,,0,90
user_013368,free,0.0,2025-03-21,,0,232
user_041871,enterprise,515.39,2022-01-18,,0,117
user_044877,free,0.0,2023-12-24,,0,37
user_005511,free,0.0,2022-01-21,,0,9
user_029051,free,0.0,2022-10-10,,0,54
user_031786,pro,98.73,2022-04-15,,0,170
user_051804,starter,30.58,2024-05-24,,0,280
user_032752,free,0.0,2024-05-01,,0,139
user_051162,free,0.0,2022-03-17,,0,3
user_055525,starter,28.11,2025-04-05,,0,50
user_048535,pro,89.49,2022-04-02,,0,56
user_049106,free,0.0,2022-09-25,,0,179
user_003387,free,0.0,2022-02-25,,0,87
user_013716,free,0.0,2022-03-19,,0,30
user_034648,free,0.0,2022-04-14,,0,106
user_009998,free,0.0,2022-07-26,,0,176
user_019950,free,0.0,2022-05-22,,0,71
user_013452,starter,29.77,2023-08-02,,0,47
user_043333,free,0.0,2024-12-06,,0,81
user_015991,free,0.0,2022-03-15,,0,28
user_018369,free,0.0,2023-06-04,,0,210
user_016618,free,0.0,2022-02-21,,0,440
user_035796,free,0.0,2023-11-17,2024-10-27,1,345
user_057409,pro,89.76,2022-01-17,,0,284
user_018808,free,0.0,2024-11-07,,0,50
user_047510,free,0.0,2022-01-26,,0,65
user_039870,free,0.0,2022-06-15,2022-12-21,1,189
user_022602,free,0.0,2022-05-01,,0,488
user_023283,enterprise,465.46,2023-10-15,,0,46
user_041776,free,0.0,2022-02-09,,0,146
user_027281,starter,27.9,2023-08-28,,0,6
user_019031,starter,28.53,2023-05-24,,0,73
user_025048,starter,28.91,2022-01-31,,0,79
user_001755,free,0.0,2023-08-04,,0,52
user_012844,free,0.0,2023-02-11,,0,151
user_031700,pro,100.33,2022-06-20,,0,160
user_005463,free,0.0,2022-12-08,,0,29
user_051940,pro,99.05,2022-06-03,,0,13
user_039890,free,0.0,2022-08-03,,0,252
user_047138,starter,30.57,2023-04-12,,0,70
user_058906,free,0.0,2022-07-29,,0,3
user_026836,starter,28.97,2022-01-24,,0,297
user_000425,free,0.0,2022-07-12,,0,343
user_016371,pro,90.94,2022-04-26,,0,351
user_040948,pro,100.58,2022-03-07,,0,336
user_040809,free,0.0,2022-05-16,,0,237
user_016180,starter,30.54,2022-03-10,,0,611
user_044820,starter,29.41,2022-05-30,,0,16
user_006178,free,0.0,2022-02-14,,0,129
user_048071,pro,95.35,2022-12-29,,0,274
user_043966,starter,31.98,2023-04-25,,0,641
user_048455,starter,27.7,2023-09-04,,0,291
user_043572,pro,99.18,2022-08-21,,0,584
user_012748,free,0.0,2022-05-29,,0,36
user_048486,free,0.0,2022-03-02,,0,229
user_022645,free,0.0,2022-01-31,,0,207
user_051638,starter,28.2,2022-10-06,,0,196
user_053865,starter,30.12,2023-03-21,,0,344
user_030376,pro,101.25,2022-04-13,,0,47
user_044390,starter,26.84,2023-05-23,,0,24
user_039029,free,0.0,2022-06-11,,0,150
user_047339,pro,93.01,2022-01-29,,0,41
user_020117,free,0.0,2022-08-30,,0,73
user_017265,free,0.0,2022-08-12,,0,248
user_027149,starter,27.82,2022-09-01,,0,89
user_028405,pro,99.11,2024-03-15,,0,582
user_054995,starter,29.19,2023-11-15,,0,32
user_058468,starter,30.93,2022-02-28,,0,315
user_051555,starter,29.11,2023-10-25,,0,96
user_010174,pro,96.65,2023-06-02,,0,57
user_022586,starter,29.12,2022-07-15,,0,329
user_019729,free,0.0,2023-06-01,2024-03-24,1,297
user_049525,starter,28.32,2023-03-18,,0,464
user_007952,free,0.0,2023-08-20,,0,295
user_015605,starter,29.02,2022-06-22,,0,40
user_032928,pro,100.72,2022-05-10,,0,315
user_029303,free,0.0,2022-07-22,2023-05-04,1,286
user_019706,free,0.0,2024-04-27,,0,457
user_050560,free,0.0,2023-04-08,,0,57
user_009695,free,0.0,2022-03-28,,0,61
user_012176,enterprise,484.54,2022-03-06,,0,134
user_045689,free,0.0,2022-07-21,,0,207
user_010909,free,0.0,2022-01-18,,0,536
user_016500,starter,31.28,2022-03-07,,0,333
user_007370,pro,103.8,2022-01-17,,0,41
user_038207,starter,31.34,2022-05-15,,0,186
user_059554,starter,29.39,2022-04-12,,0,595
user_039099,free,0.0,2022-04-06,,0,428
user_031000,free,0.0,2022-01-27,,0,121
user_022285,free,0.0,2022-04-28,,0,84
user_058877,free,0.0,2022-03-11,,0,148
user_019202,starter,28.81,2022-01-30,,0,247
user_041567,pro,92.68,2023-04-10,2023-06-16,1,67
user_004053,free,0.0,2024-10-31,,0,66
user_005019,pro,96.82,2023-09-24,,0,123
user_015789,starter,27.18,2022-02-22,,0,583
user_045817,pro,96.7,2023-02-18,,0,227
user_035664,free,0.0,2022-10-30,,0,53
user_026930,starter,28.27,2022-08-16,,0,270
user_032417,free,0.0,2022-02-03,,0,277
user_028607,free,0.0,2022-04-01,,0,522
user_045640,pro,105.74,2022-07-14,,0,155
user_037294,pro,96.33,2022-05-03,,0,234
user_026915,pro,103.34,2022-01-21,,0,125
user_011208,free,0.0,2022-07-04,,0,251
user_003469,free,0.0,2022-02-15,,0,567
user_055431,starter,28.6,2022-02-25,,0,9
user_035837,pro,102.37,2022-01-18,,0,245
user_042516,free,0.0,2023-03-26,,0,438
user_033275,free,0.0,2023-06-24,2023-09-10,1,78
user_022957,free,0.0,2022-11-22,,0,437
user_043675,free,0.0,2022-02-05,,0,216
user_041799,free,0.0,2023-01-01,,0,92
user_048661,starter,30.17,2023-06-19,,0,23
user_018274,starter,28.44,2022-01-10,,0,603
user_031576,free,0.0,2023-04-28,,0,63
user_059862,free,0.0,2022-01-01,,0,172
user_056050,pro,96.8,2023-06-17,,0,34
user_008326,free,0.0,2022-06-23,,0,383
user_029170,starter,29.49,2022-12-02,,0,3
user_048799,starter,26.99,2023-09-28,,0,46
user_005882,free,0.0,2022-03-08,,0,64
user_044734,pro,100.23,2022-04-20,,0,25
user_029297,starter,30.85,2022-07-12,,0,279
user_042155,free,0.0,2022-07-06,,0,552
user_055077,free,0.0,2022-10-02,,0,1
user_006157,free,0.0,2022-01-30,,0,183
user_013298,free,0.0,2023-08-31,,0,216
user_001223,starter,28.32,2022-07-18,,0,174
user_003982,free,0.0,2022-12-07,,0,222
user_022814,starter,30.38,2022-05-07,,0,31
user_017761,free,0.0,2022-09-04,,0,158
user_012949,pro,101.13,2022-04-04,,0,198
user_039555,free,0.0,2023-10-24,,0,334
user_059162,pro,98.32,2022-06-18,,0,1
user_019603,free,0.0,2022-05-06,,0,247
user_037832,starter,28.26,2022-01-29,,0,211
user_043100,free,0.0,2022-10-04,,0,725
user_059329,starter,29.61,2022-01-17,,0,42
user_042626,free,0.0,2022-02-22,,0,66
user_055130,free,0.0,2022-02-28,2022-08-20,1,173
user_029249,enterprise,523.54,2022-02-06,,0,148
user_044172,pro,101.76,2022-01-23,,0,53
user_008248,starter,28.02,2022-07-08,,0,139
user_049230,free,0.0,2025-03-22,,0,179
user_046581,starter,29.19,2022-07-05,,0,94
user_003075,starter,29.49,2023-01-11,,0,128
user_028785,free,0.0,2022-01-11,,0,150
user_042208,free,0.0,2023-04-01,2024-08-03,1,490
user_007132,free,0.0,2024-01-21,,0,35
user_041398,free,0.0,2024-02-11,,0,862
user_019763,pro,92.42,2022-07-09,,0,35
user_007942,pro,92.65,2022-06-18,2023-02-14,1,241
user_053800,starter,31.17,2022-03-30,,0,275
user_052460,starter,28.1,2022-07-03,,0,117
user_054368,pro,97.93,2022-03-24,,0,190
user_013106,starter,28.79,2022-04-06,,0,184
user_026217,free,0.0,2022-03-15,2022-04-22,1,38
user_038488,pro,99.54,2023-11-29,,0,438
user_024147,pro,95.41,2022-03-13,,0,669
user_011065,free,0.0,2022-02-10,,0,317
user_020374,free,0.0,2022-01-01,2022-01-06,1,5
user_033147,free,0.0,2022-05-19,,0,18
user_054203,starter,26.54,2022-11-27,,0,234
user_053571,enterprise,479.7,2023-11-18,,0,84
user_054408,free,0.0,2022-01-15,,0,281
user_032170,enterprise,459.04,2022-03-17,,0,92
user_021680,pro,97.83,2023-11-13,,0,95
user_010023,enterprise,468.41,2022-02-17,,0,1068
user_044789,free,0.0,2022-06-29,2022-11-11,1,135
user_055900,free,0.0,2022-07-27,2022-09-20,1,55
user_039969,pro,97.72,2023-08-25,,0,90
user_047224,free,0.0,2023-02-24,,0,63
user_004444,starter,29.02,2023-04-22,,0,136
user_043574,starter,26.86,2023-10-09,,0,223
user_057500,free,0.0,2022-05-12,,0,780
user_031994,free,0.0,2022-07-30,,0,463
user_037369,starter,31.61,2022-06-07,,0,39
user_029318,starter,30.08,2022-03-20,,0,126
user_034251,free,0.0,2022-03-24,2023-06-12,1,445
user_019837,pro,105.27,2022-11-28,,0,218
user_005762,free,0.0,2022-09-23,,0,99
user_023024,free,0.0,2023-09-24,,0,100
user_042351,free,0.0,2023-05-19,,0,265
user_015103,free,0.0,2022-07-12,,0,176
user_015842,starter,30.71,2022-01-09,,0,421
user_020843,starter,30.34,2022-07-24,,0,67
user_006167,starter,30.02,2022-09-05,,0,1
user_037554,free,0.0,2023-09-14,,0,125
user_057932,enterprise,495.01,2022-01-03,,0,132
user_003046,free,0.0,2022-04-02,,0,94
user_030981,free,0.0,2022-07-13,,0,751
user_035454,free,0.0,2023-06-08,,0,433
user_016654,free,0.0,2022-07-24,2022-09-05,1,43
user_002110,free,0.0,2022-01-07,,0,107
user_060000,enterprise,497.43,2022-04-21,,0,33
user_037456,starter,30.67,2023-05-19,,0,366
user_007072,free,0.0,2025-01-10,,0,8
user_020372,starter,30.54,2022-02-27,,0,497
user_059639,free,0.0,2022-10-16,,0,65
user_006296,starter,30.53,2024-09-09,,0,0
user_014051,starter,28.26,2022-05-29,,0,34
user_034728,free,0.0,2025-01-01,,0,61
user_037283,starter,28.86,2022-06-04,,0,111
user_055386,free,0.0,2022-06-09,,0,416
user_022689,starter,31.74,2024-01-21,,0,16
user_025488,starter,28.2,2022-09-27,,0,112
user_003966,free,0.0,2022-03-20,,0,14
user_048049,starter,29.48,2022-01-24,,0,77
user_025379,enterprise,486.81,2022-02-10,,0,16
user_026908,pro,103.87,2022-01-03,,0,24
user_055255,free,0.0,2023-05-26,,0,195
user_009626,free,0.0,2022-12-07,,0,198
user_052130,free,0.0,2023-04-30,,0,13
user_038655,free,0.0,2024-07-09,,0,423
user_044346,free,0.0,2024-06-13,,0,646
user_059149,free,0.0,2023-03-09,,0,192
user_004346,starter,30.09,2022-11-23,,0,310
user_046535,starter,28.71,2022-02-10,,0,154
user_032100,pro,103.35,2022-02-28,,0,308
user_048915,free,0.0,2022-05-03,,0,60
user_058032,starter,31.02,2022-02-16,,0,343
user_046714,free,0.0,2022-03-15,,0,302
user_008860,starter,28.29,2023-02-19,,0,135
user_049418,enterprise,439.99,2022-06-14,,0,56
user_022556,free,0.0,2022-01-18,,0,54
user_054653,starter,29.92,2024-05-08,,0,136
user_017211,starter,29.58,2024-02-23,,0,122
user_052185,free,0.0,2022-05-03,,0,262
user_058728,pro,107.02,2022-07-12,,0,143
user_057947,starter,29.48,2023-03-17,,0,84
user_057811,free,0.0,2024-01-03,,0,86
user_022077,free,0.0,2024-04-08,,0,100
user_031559,free,0.0,2022-06-11,2022-11-14,1,156
user_053369,free,0.0,2023-08-28,,0,13
user_024036,pro,98.84,2023-01-13,,0,392
user_046597,free,0.0,2022-02-14,,0,302
user_031342,free,0.0,2025-04-11,,0,31
user_031032,free,0.0,2023-03-10,,0,434
user_051017,free,0.0,2024-06-13,,0,328
user_000473,pro,101.43,2022-09-29,,0,91
user_033622,enterprise,528.46,2023-04-29,,0,627
user_052442,free,0.0,2022-03-22,,0,27
user_041186,free,0.0,2022-06-08,,0,91
user_031228,free,0.0,2023-01-15,,0,8
user_045669,free,0.0,2022-02-18,,0,337
user_009509,pro,93.37,2022-06-20,,0,733
user_008797,enterprise,545.55,2022-02-14,,0,243
user_045726,free,0.0,2022-01-23,,0,65
user_027659,starter,29.32,2022-10-09,,0,69
user_018113,starter,30.71,2022-01-05,,0,2
user_033544,enterprise,493.57,2022-02-14,,0,66
user_005089,free,0.0,2023-05-30,2024-01-10,1,225
user_021935,starter,30.11,2022-04-02,,0,6
user_056271,free,0.0,2022-05-28,,0,192
user_033303,free,0.0,2023-01-15,,0,259
user_035958,free,0.0,2022-06-22,,0,313
user_022713,starter,28.49,2022-04-05,,0,50
user_026906,free,0.0,2022-05-29,,0,129
user_048300,starter,30.49,2024-02-05,,0,40
user_012054,starter,28.41,2022-09-04,,0,125
user_036049,starter,27.64,2022-06-01,,0,119
user_024512,free,0.0,2022-02-05,,0,175
user_019692,starter,28.18,2023-05-09,,0,172
user_037937,free,0.0,2022-07-01,,0,368
user_059882,pro,97.96,2022-04-02,,0,265
user_047423,starter,28.67,2022-09-09,,0,57
user_050936,free,0.0,2023-10-10,,0,92
user_056268,pro,99.53,2022-12-13,,0,189
user_002978,starter,30.18,2022-10-25,,0,491
user_003868,free,0.0,2022-05-12,,0,110
user_021900,starter,28.9,2025-04-01,,0,69
user_038065,free,0.0,2022-07-21,,0,43
user_030564,free,0.0,2022-11-18,2023-02-04,1,78
user_049986,starter,29.95,2024-06-29,2024-09-06,1,69
user_043775,pro,92.17,2022-03-22,,0,332
user_052758,free,0.0,2023-05-10,,0,53
user_043352,free,0.0,2022-04-21,,0,60
user_040446,starter,27.83,2023-02-15,,0,320
user_008978,starter,29.17,2022-10-13,2022-12-14,1,62
user_028198,starter,28.87,2025-04-12,,0,204
user_035207,starter,29.5,2022-02-21,,0,284
user_044680,free,0.0,2022-05-15,,0,57
user_009340,free,0.0,2022-07-30,,0,822
user_039104,free,0.0,2025-03-10,,0,9
user_010123,pro,99.19,2022-05-06,,0,67
user_016220,free,0.0,2023-01-24,,0,44
user_033030,enterprise,472.79,2023-11-13,,0,156
user_044214,starter,29.97,2022-03-14,,0,222
user_042977,pro,100.46,2023-08-16,,0,77
user_037878,starter,30.51,2022-02-01,,0,0
user_034626,starter,29.04,2022-07-03,,0,45
user_037180,pro,98.3,2022-01-23,,0,111
user_058948,starter,30.88,2022-05-01,,0,540
user_052223,free,0.0,2022-02-23,2022-05-21,1,87
user_054067,free,0.0,2022-02-17,,0,80
user_037751,starter,29.29,2022-04-21,,0,92
user_050536,starter,27.69,2023-01-26,,0,173
user_010193,starter,29.19,2024-01-01,,0,321
user_020850,free,0.0,2022-11-15,,0,122
user_041996,starter,29.08,2023-06-13,,0,156
user_042606,free,0.0,2022-04-14,2022-08-20,1,128
user_010643,free,0.0,2023-03-28,,0,209
user_034522,free,0.0,2022-02-15,,0,252
user_039520,free,0.0,2023-07-12,,0,1
user_039610,pro,92.39,2023-03-12,,0,27
user_020434,free,0.0,2022-04-27,,0,178
user_001829,pro,94.57,2022-11-01,,0,14
user_016665,starter,29.59,2022-08-17,2022-12-13,1,118
user_040715,free,0.0,2023-12-29,,0,28
user_012634,free,0.0,2024-12-26,,0,110
user_002494,free,0.0,2024-11-03,,0,74
user_021870,starter,29.32,2023-12-23,,0,34
user_028791,free,0.0,2022-12-17,,0,249
user_029772,free,0.0,2022-08-07,,0,46
user_058802,starter,31.39,2023-01-26,,0,323
user_054037,starter,28.76,2022-02-11,,0,167
user_059183,free,0.0,2022-04-04,,0,68
user_050745,free,0.0,2022-01-13,,0,88
user_046791,starter,26.94,2022-04-26,,0,193
user_020202,free,0.0,2022-04-03,,0,2
user_008755,free,0.0,2023-07-19,,0,227
user_005939,free,0.0,2022-05-04,,0,797
user_032677,free,0.0,2022-07-27,,0,107
user_047641,free,0.0,2023-01-27,,0,187
user_032303,starter,31.3,2022-04-11,,0,42
user_001155,free,0.0,2022-09-02,2023-02-25,1,176
user_020781,free,0.0,2023-06-30,,0,602
user_045687,enterprise,485.9,2022-02-05,,0,32
user_037184,starter,27.85,2022-06-02,,0,171
user_059740,starter,29.25,2022-03-31,,0,426
user_043743,free,0.0,2024-01-29,,0,9
user_037343,free,0.0,2022-02-08,,0,2
user_048748,starter,27.49,2022-03-01,,0,183
user_014182,pro,90.77,2024-10-17,,0,180
user_039232,free,0.0,2022-06-27,,0,92
user_053864,pro,98.6,2023-09-10,,0,97
user_013875,enterprise,482.38,2022-12-23,,0,8
user_056195,enterprise,499.08,2022-08-06,,0,253
user_027907,free,0.0,2022-03-04,,0,71
user_059082,free,0.0,2022-03-16,,0,149
user_039308,starter,30.31,2022-08-06,,0,289
user_037842,pro,92.15,2022-05-31,,0,7
user_007659,starter,27.5,2022-10-27,,0,305
user_050435,free,0.0,2022-01-05,,0,0
user_017605,starter,28.78,2022-01-13,,0,90
user_047971,pro,99.01,2022-02-24,,0,304
user_046778,starter,30.09,2022-03-29,,0,171
user_058820,starter,28.88,2022-01-13,,0,569
user_040894,free,0.0,2022-02-01,,0,318
user_053233,free,0.0,2022-07-12,,0,566
user_059027,free,0.0,2022-07-07,,0,204
user_053055,free,0.0,2022-10-05,,0,224
user_045210,free,0.0,2022-01-08,,0,53
user_006288,free,0.0,2023-05-21,,0,125
user_019951,pro,97.98,2023-05-04,,0,77
user_022178,free,0.0,2022-02-19,,0,637
user_051057,free,0.0,2022-03-18,,0,262
user_020353,free,0.0,2023-07-20,2023-11-29,1,132
user_046209,free,0.0,2022-05-09,,0,138
user_010013,starter,33.11,2022-01-10,,0,78
user_037849,pro,95.95,2022-09-26,,0,73
user_058261,free,0.0,2022-07-13,2022-10-04,1,83
user_059069,pro,93.84,2022-11-29,,0,87
user_020675,free,0.0,2023-07-01,,0,197
user_046727,free,0.0,2022-06-09,,0,94
user_051427,starter,27.66,2022-03-15,,0,354
user_000073,free,0.0,2022-10-05,,0,11
user_026673,pro,100.74,2022-05-17,,0,326
user_013915,free,0.0,2022-08-09,,0,88
user_043710,free,0.0,2023-03-21,,0,271
user_005823,free,0.0,2022-07-25,,0,109
user_033016,free,0.0,2023-04-18,,0,189
user_044631,enterprise,450.43,2022-01-09,,0,23
user_052093,free,0.0,2022-12-10,,0,36
user_013439,enterprise,493.27,2022-08-06,,0,416
user_047893,pro,96.13,2022-02-09,,0,39
user_029117,starter,30.84,2022-05-28,,0,363
user_058508,free,0.0,2022-04-02,,0,28
user_022104,free,0.0,2022-11-14,,0,560
user_036476,starter,29.1,2022-08-03,,0,291
user_046427,starter,33.27,2024-03-20,,0,384
user_027341,pro,100.17,2022-05-18,,0,641
user_007540,free,0.0,2023-12-11,,0,309
user_007804,free,0.0,2022-05-18,,0,228
user_050624,free,0.0,2023-09-16,,0,139
user_026624,free,0.0,2022-08-25,,0,156
user_034954,pro,99.04,2022-08-01,,0,132
user_027860,starter,26.58,2022-01-06,,0,415
user_003360,free,0.0,2022-01-16,,0,73
user_054632,starter,26.98,2022-02-19,,0,75
user_012493,free,0.0,2022-06-08,,0,330
user_014293,free,0.0,2022-08-05,,0,536
user_020064,free,0.0,2022-05-21,,0,13
user_053342,starter,27.72,2023-02-06,,0,227
user_053287,starter,30.51,2022-02-16,,0,263
user_031529,starter,29.8,2022-06-07,,0,87
user_016638,free,0.0,2023-04-07,,0,171
user_052651,free,0.0,2022-02-01,,0,138
user_011862,pro,96.16,2025-02-05,,0,120
user_045345,starter,28.73,2022-11-13,,0,268
user_032260,free,0.0,2024-05-24,,0,168
user_048310,starter,29.72,2022-12-10,,0,308
user_008163,free,0.0,2022-08-25,,0,11
user_048551,starter,30.75,2024-02-22,,0,395
user_018417,free,0.0,2023-03-22,,0,1
user_005787,enterprise,457.36,2022-02-27,,0,229
user_056781,free,0.0,2022-11-03,,0,109
user_029366,pro,93.7,2022-03-21,,0,6
user_039475,pro,93.69,2022-03-03,,0,203
user_052002,free,0.0,2023-11-26,,0,214
user_054153,free,0.0,2022-06-07,,0,23
user_011257,pro,91.54,2024-03-27,,0,173
user_052441,free,0.0,2022-07-31,,0,11
user_039770,starter,30.12,2023-10-23,,0,90
user_029591,free,0.0,2022-07-31,,0,339
user_026242,enterprise,515.56,2022-08-22,,0,25
user_042567,free,0.0,2022-08-31,,0,9
user_050601,free,0.0,2022-07-23,,0,305
user_037566,free,0.0,2022-09-06,,0,113
user_033515,free,0.0,2022-09-10,2023-07-06,1,299
user_059180,starter,30.47,2023-01-14,,0,105
user_056979,pro,99.3,2022-03-11,,0,402
user_020762,starter,28.89,2024-10-12,,0,643
user_017140,free,0.0,2022-09-10,,0,54
user_036375,free,0.0,2022-01-28,2022-03-30,1,61
user_038205,starter,28.1,2024-05-18,,0,5
user_035985,pro,101.74,2022-05-19,2023-09-15,1,484
user_054323,starter,28.18,2022-10-30,,0,86
user_015716,free,0.0,2024-06-28,,0,83
user_020695,free,0.0,2023-04-27,,0,202
user_048963,free,0.0,2022-02-15,,0,211
user_025059,free,0.0,2024-08-10,,0,258
user_018656,starter,29.66,2022-06-11,,0,43
user_045369,free,0.0,2022-02-24,,0,21
user_019827,starter,29.88,2022-12-07,2023-07-08,1,213
user_059867,pro,92.52,2023-01-06,,0,207
user_044360,free,0.0,2022-01-27,,0,272
user_037711,pro,103.54,2023-02-06,,0,70
user_027495,free,0.0,2022-10-14,,0,383
user_034115,free,0.0,2024-06-19,,0,203
user_059567,pro,97.83,2022-03-05,,0,297
user_037827,pro,95.07,2022-02-09,,0,154
user_042793,starter,31.38,2022-01-24,,0,139
user_029625,pro,94.25,2022-01-11,,0,23
user_010753,free,0.0,2022-04-28,,0,210
user_036667,free,0.0,2023-06-11,,0,15
user_008475,free,0.0,2022-02-27,,0,249
user_055444,free,0.0,2023-07-09,,0,100
user_004083,free,0.0,2023-03-02,,0,30
user_024910,free,0.0,2023-10-14,,0,210
user_017139,starter,30.11,2023-11-27,,0,252
user_006600,free,0.0,2022-12-25,,0,97
user_000149,pro,96.74,2022-08-11,,0,61
user_001234,starter,29.09,2022-01-21,,0,402
user_019396,free,0.0,2022-01-14,,0,949
user_019291,enterprise,497.14,2023-05-22,,0,83
user_054716,free,0.0,2023-01-09,2023-05-08,1,119
user_024270,starter,28.77,2022-12-11,,0,1032
user_053587,starter,29.28,2023-03-17,,0,648
user_041907,pro,99.24,2023-01-13,,0,374
user_016668,starter,30.32,2024-09-14,,0,455
user_014921,pro,85.72,2022-02-18,,0,62
user_031281,starter,30.11,2022-08-25,,0,250
user_025264,starter,29.26,2022-06-15,,0,95
user_046316,starter,29.79,2023-03-07,,0,156
user_042726,starter,28.04,2023-12-09,,0,289
user_053355,free,0.0,2022-03-09,,0,75
user_041729,free,0.0,2022-06-09,,0,800
user_057207,free,0.0,2022-08-10,,0,32
user_044425,starter,30.31,2022-07-09,,0,30
user_055373,free,0.0,2024-02-02,,0,53
user_028887,starter,29.91,2023-06-23,,0,353
user_050754,free,0.0,2022-08-02,,0,423
user_047392,free,0.0,2022-10-25,2023-02-20,1,118
user_014745,free,0.0,2022-02-15,,0,230
user_047578,starter,28.59,2022-01-07,,0,244
user_017659,starter,26.99,2023-03-13,,0,34
user_055482,starter,28.71,2022-08-18,,0,314
user_038141,starter,26.98,2022-06-21,,0,291
user_008462,free,0.0,2024-03-27,,0,77
user_058053,free,0.0,2022-03-29,,0,46
user_053998,free,0.0,2022-02-08,2022-06-11,1,123
user_044386,starter,27.96,2023-07-04,,0,245
user_022964,free,0.0,2024-06-15,,0,362
user_034037,free,0.0,2022-04-25,,0,467
user_014994,enterprise,455.9,2022-04-27,,0,454
user_022947,starter,27.18,2022-05-03,,0,54
user_027107,pro,95.64,2022-10-12,,0,556
user_031179,starter,30.38,2023-08-29,,0,356
user_058825,free,0.0,2022-12-18,,0,159
user_043517,pro,101.51,2022-02-01,2022-04-19,1,77
user_001688,pro,97.92,2023-11-11,,0,40
user_027121,enterprise,507.76,2023-08-22,,0,663
user_008548,pro,89.69,2022-02-19,2022-11-03,1,257
user_048696,free,0.0,2023-06-06,,0,244
user_014429,free,0.0,2023-03-08,,0,199
user_050812,free,0.0,2022-01-04,,0,65
user_038362,pro,97.56,2022-01-21,,0,26
user_028200,pro,95.78,2022-06-20,,0,537
user_007042,starter,29.68,2022-01-02,,0,110
user_049097,pro,99.26,2023-07-26,,0,13
user_008543,free,0.0,2024-06-05,,0,8
user_054074,pro,94.72,2022-08-24,,0,17
user_044169,free,0.0,2023-05-26,,0,191
user_027270,starter,28.18,2022-04-21,,0,82
user_011034,free,0.0,2022-12-15,,0,10
user_051965,pro,101.48,2022-11-01,,0,510
user_035979,free,0.0,2022-05-26,,0,268
user_039828,free,0.0,2023-04-03,,0,3
user_025429,free,0.0,2022-05-05,2023-02-21,1,292
user_014161,pro,99.95,2022-09-10,,0,142
user_036862,free,0.0,2023-04-17,,0,239
user_051392,free,0.0,2023-11-06,,0,16
user_000002,free,0.0,2023-07-09,2023-07-29,1,20
user_021386,starter,29.97,2023-01-13,,0,18
user_011099,free,0.0,2022-03-16,,0,51
user_042653,starter,29.58,2023-07-16,,0,90
user_017788,pro,107.71,2023-07-22,,0,29
user_050242,starter,27.35,2024-10-22,,0,79
user_016554,pro,93.06,2024-08-06,,0,592
user_054145,free,0.0,2022-11-14,,0,87
user_000656,free,0.0,2023-01-06,,0,685
user_035922,starter,29.02,2024-05-09,,0,24
user_046367,starter,29.62,2022-06-04,,0,34
user_055666,starter,27.79,2022-10-04,,0,22
user_040829,free,0.0,2023-06-24,,0,151
user_049707,starter,25.48,2022-02-11,,0,33
user_028888,free,0.0,2022-12-29,,0,214
user_051975,free,0.0,2022-10-18,,0,231
user_018448,starter,29.61,2022-09-16,,0,83
user_052736,free,0.0,2022-03-22,,0,341
user_047780,pro,109.71,2022-04-05,,0,3
user_033604,free,0.0,2023-01-30,2023-03-08,1,37
user_036561,pro,96.47,2024-12-10,,0,276
user_009309,free,0.0,2022-08-02,,0,139
user_022751,starter,28.77,2022-04-06,,0,139
user_045279,starter,30.55,2022-02-19,2022-03-01,1,10
user_039047,pro,99.1,2022-04-10,,0,33
user_056308,free,0.0,2022-02-01,,0,36
user_020961,free,0.0,2023-05-15,,0,348
user_014253,free,0.0,2023-09-10,,0,182
user_026723,free,0.0,2023-07-13,,0,63
user_016946,pro,94.46,2022-05-17,,0,127
user_055268,free,0.0,2023-04-22,,0,262
user_000612,free,0.0,2022-09-29,,0,79
user_027062,free,0.0,2024-01-17,,0,18
user_035497,free,0.0,2022-05-06,,0,54
