user_id,feature_name,usage_count,avg_session_seconds,date
user_007307,analytics,10,238,2024-07-07
user_007191,analytics,13,151,2023-12-31
user_032550,dashboard,10,171,2024-07-27
user_007274,export,10,138,2024-07-06
user_004390,reports,16,232,2023-02-12
user_051403,collaboration,5,89,2023-12-25
user_052690,export,9,195,2024-02-09
user_044022,dashboard,8,220,2024-01-09
user_044967,reports,12,175,2024-01-11
user_018349,dashboard,1,56,2024-08-07
user_013983,automation,5,75,2023-01-21
user_009748,dashboard,7,198,2023-02-25
user_042962,analytics,13,214,2023-12-15
user_050347,export,13,216,2024-09-24
user_026484,reports,5,91,2023-08-10
user_029131,automation,3,27,2024-07-30
user_049618,dashboard,5,115,2024-09-07
user_023044,export,9,94,2023-12-15
user_046118,reports,1,151,2024-02-09
user_005415,analytics,9,206,2024-05-03
user_039157,search,4,108,2024-09-21
user_027641,collaboration,6,69,2023-12-14
user_015884,dashboard,22,251,2024-04-09
user_034802,dashboard,8,215,2024-09-06
user_016876,dashboard,100,188,2023-05-16
user_048061,analytics,7,146,2023-07-22
user_029895,analytics,3,152,2023-07-16
user_017380,collaboration,29,267,2024-02-04
user_053991,automation,51,254,2024-10-27
user_040910,export,2,173,2024-03-07
user_016876,search,117,217,2024-11-27
user_022038,api_call,3,97,2024-10-11
user_053765,analytics,8,41,2024-06-28
user_034272,export,12,143,2024-05-30
user_045665,analytics,41,182,2024-08-10
user_039146,collaboration,18,224,2024-08-06
user_015576,api_call,3,178,2023-04-17
user_047189,automation,4,188,2023-06-24
user_047781,analytics,3,112,2024-02-20
user_004642,dashboard,8,112,2024-08-12
user_045983,automation,26,120,2024-06-08
user_003234,dashboard,5,37,2024-04-01
user_014535,search,12,131,2024-02-14
user_028903,reports,2,92,2024-11-29
user_055349,dashboard,3,82,2023-01-18
user_058114,collaboration,5,228,2024-08-17
user_023115,analytics,7,188,2023-06-26
user_043880,automation,11,130,2023-02-25
user_017194,dashboard,4,145,2023-11-08
user_038643,reports,18,213,2023-10-26
user_025472,analytics,15,149,2024-01-09
user_022213,reports,7,76,2024-04-05
user_011073,export,11,128,2024-08-03
user_006533,dashboard,14,143,2024-07-27
user_028396,dashboard,7,85,2024-05-01
user_004619,reports,2,79,2024-04-13
user_009264,export,8,211,2024-03-03
user_059300,reports,26,249,2024-05-02
user_056854,search,14,215,2023-05-10
user_003596,search,6,116,2023-06-14
user_035176,reports,4,40,2024-06-30
user_013499,reports,11,206,2024-05-18
user_039755,dashboard,8,135,2024-11-27
user_018403,collaboration,22,157,2024-07-29
user_007275,api_call,19,178,2023-07-27
user_042764,analytics,10,112,2024-11-22
user_016652,analytics,8,58,2024-11-08
user_033065,dashboard,5,175,2023-02-12
user_016937,collaboration,6,82,2024-01-22
user_052170,dashboard,33,83,2024-10-17
user_027578,reports,3,87,2024-06-15
user_047279,reports,9,89,2024-08-22
user_007476,dashboard,4,175,2024-05-11
user_020796,dashboard,9,278,2024-11-28
user_034357,reports,10,224,2024-09-11
user_038880,automation,12,245,2024-07-09
user_054930,dashboard,6,150,2024-06-04
user_023661,search,13,170,2024-05-10
user_053751,analytics,7,242,2024-02-24
user_014382,api_call,6,115,2024-11-28
user_008371,api_call,7,127,2023-12-29
user_025492,export,33,158,2024-01-19
user_009848,dashboard,22,264,2023-09-17
user_053792,search,6,191,2024-10-31
user_003605,dashboard,7,137,2024-03-25
user_034701,search,26,184,2023-03-01
user_010237,analytics,8,181,2024-02-11
user_011933,analytics,4,10,2024-10-29
user_001912,collaboration,7,111,2024-06-13
user_036622,reports,20,126,2024-06-21
user_038559,export,9,161,2023-11-08
user_050342,reports,44,129,2024-04-17
user_041878,export,1,126,2024-09-01
user_020203,analytics,35,199,2024-09-11
user_034264,dashboard,6,65,2024-09-18
user_046465,collaboration,18,237,2023-06-21
user_001466,search,5,186,2023-02-15
user_019763,analytics,14,89,2023-03-20
user_018463,analytics,12,59,2024-03-30
user_021507,dashboard,3,79,2024-08-24
user_040123,dashboard,4,150,2024-10-01
user_053606,analytics,4,10,2024-07-02
user_019668,search,9,85,2024-06-29
user_019875,search,9,122,2024-07-11
user_047411,search,11,72,2024-06-21
user_013375,analytics,3,106,2024-02-25
user_040279,reports,4,89,2023-11-22
user_047469,dashboard,19,192,2023-11-11
user_004716,dashboard,3,162,2024-07-22
user_008520,reports,6,62,2024-07-15
user_004220,collaboration,7,103,2024-01-30
user_001522,reports,13,187,2023-09-29
user_026797,reports,3,21,2024-02-27
user_012271,dashboard,42,175,2023-11-10
user_005324,collaboration,2,129,2023-09-07
user_058526,export,6,160,2023-05-25
user_008338,export,1,138,2024-02-27
user_040737,analytics,10,143,2023-06-28
user_055709,api_call,23,64,2024-05-06
user_050980,dashboard,2,127,2024-09-23
user_051614,collaboration,4,189,2024-10-26
user_020621,reports,4,29,2024-07-27
user_004946,dashboard,16,222,2024-08-29
user_023347,reports,11,34,2024-03-06
user_050342,export,46,271,2024-07-25
user_042962,api_call,6,45,2023-07-19
user_034041,reports,26,192,2023-09-03
user_006404,search,7,135,2024-08-10
user_038920,collaboration,26,243,2024-11-21
user_017271,collaboration,19,187,2023-09-16
user_059802,dashboard,7,176,2024-06-26
user_035500,analytics,4,24,2024-05-25
user_047087,export,16,187,2024-03-19
user_027573,export,14,149,2024-03-11
user_023562,analytics,32,166,2024-08-26
user_029172,api_call,28,233,2023-11-30
user_010916,search,9,110,2023-10-20
user_029686,dashboard,18,150,2023-12-13
user_002880,dashboard,5,168,2024-07-11
user_015226,search,3,99,2024-10-26
user_024083,reports,9,122,2024-04-06
user_042960,dashboard,12,149,2023-11-22
user_043859,reports,17,127,2023-05-16
user_036186,search,16,171,2024-11-06
user_017670,analytics,33,175,2024-05-11
user_057884,export,11,125,2023-11-20
user_039036,search,3,49,2023-07-12
user_041607,collaboration,3,178,2024-06-13
user_041483,analytics,6,148,2024-03-18
user_028658,dashboard,8,80,2024-06-27
user_022913,search,12,224,2024-10-19
user_038496,search,5,83,2023-04-25
user_035331,export,7,147,2023-12-02
user_058043,collaboration,16,96,2024-11-08
user_051259,collaboration,2,177,2024-09-22
user_057401,dashboard,10,151,2024-09-14
user_042500,search,13,294,2023-09-17
user_035096,dashboard,3,15,2023-12-24
user_024423,search,64,239,2023-11-07
user_022747,reports,8,107,2024-11-15
user_012565,search,29,173,2024-07-04
user_044095,dashboard,13,91,2024-09-13
user_024548,reports,4,94,2024-09-13
user_032856,automation,13,239,2024-06-30
user_025362,export,9,211,2024-06-26
user_032054,search,7,112,2024-05-28
user_041587,reports,8,81,2024-07-16
user_031651,search,5,84,2023-12-21
user_036281,collaboration,9,234,2023-08-27
user_011994,automation,21,190,2023-10-07
user_035561,analytics,10,128,2023-09-02
user_018947,reports,6,169,2023-09-20
user_019380,analytics,9,109,2024-04-04
user_016777,dashboard,10,131,2024-03-17
user_019413,api_call,4,114,2024-08-28
user_023689,search,13,193,2024-05-26
user_027819,reports,12,171,2024-05-21
user_049463,collaboration,38,193,2023-09-19
user_017126,dashboard,10,125,2023-09-29
user_056819,reports,1,17,2024-01-31
user_014022,dashboard,4,120,2023-12-08
user_011248,search,4,214,2024-06-02
user_049167,search,14,26,2024-10-26
user_057161,automation,7,142,2023-12-20
user_000269,collaboration,13,125,2024-09-01
user_016196,export,13,50,2023-12-17
user_057932,collaboration,7,128,2024-09-15
user_025190,collaboration,10,103,2023-11-25
user_037358,dashboard,14,89,2024-08-09
user_031079,dashboard,16,115,2024-04-20
user_016544,dashboard,21,195,2024-04-30
user_017003,collaboration,13,153,2024-08-13
user_042823,reports,20,282,2024-10-17
user_016988,search,28,174,2024-09-02
user_007914,export,7,149,2023-11-01
user_044578,dashboard,7,49,2023-08-27
user_019766,analytics,4,124,2023-10-27
user_051435,collaboration,15,137,2023-01-20
user_000033,export,6,96,2023-07-22
user_028814,dashboard,8,179,2023-07-12
user_028888,dashboard,6,163,2024-08-13
user_046955,reports,29,146,2023-04-18
user_044718,export,7,166,2024-08-02
user_051276,analytics,3,59,2024-05-16
user_047709,dashboard,4,130,2024-09-18
user_030550,export,18,179,2023-09-02
user_013820,search,4,63,2024-02-10
user_057370,analytics,7,98,2023-08-12
user_040352,search,23,148,2024-03-29
user_053609,reports,3,142,2024-03-15
user_041606,search,25,244,2024-02-13
user_049965,export,5,28,2023-08-01
user_015033,dashboard,19,168,2023-08-17
user_050518,reports,7,151,2024-04-14
user_003682,export,11,124,2024-09-03
user_048436,automation,17,224,2023-10-16
user_004831,dashboard,3,126,2024-01-02
user_006729,collaboration,24,251,2024-10-10
user_047872,analytics,27,117,2024-02-09
user_035337,api_call,9,115,2023-05-24
user_001631,collaboration,25,106,2024-05-10
user_048996,api_call,11,260,2024-11-08
user_052864,automation,8,118,2024-01-25
user_040790,collaboration,1,114,2023-11-01
user_017086,reports,2,129,2023-08-11
user_033360,dashboard,32,202,2024-03-04
user_043770,collaboration,10,135,2023-08-29
user_052570,search,1,143,2023-12-31
user_034684,automation,17,127,2023-06-21
user_008754,reports,10,114,2023-12-19
user_055832,search,1,115,2024-09-26
user_002877,search,3,122,2023-05-09
user_024946,collaboration,20,256,2024-04-30
user_011397,search,20,109,2023-03-14
user_057898,dashboard,5,57,2023-01-13
user_021039,export,10,241,2024-04-25
user_042306,analytics,7,165,2024-01-31
user_028361,dashboard,7,111,2023-12-26
user_002613,dashboard,4,188,2024-03-17
user_046058,collaboration,10,118,2024-08-27
user_054559,reports,8,63,2023-10-07
user_013806,search,10,141,2024-05-18
user_050342,dashboard,35,225,2023-10-06
user_048772,export,2,82,2024-03-15
user_003013,search,19,135,2023-12-31
user_058392,collaboration,6,240,2023-07-28
user_015282,search,5,102,2024-08-21
user_049917,search,44,164,2024-07-13
user_045300,automation,3,115,2023-12-19
user_032258,search,8,109,2024-11-24
user_019073,dashboard,6,171,2024-10-30
user_028620,reports,6,160,2024-11-13
user_024592,export,3,206,2024-08-01
user_001459,collaboration,12,145,2024-05-23
user_005975,collaboration,7,123,2023-09-17
user_005093,export,3,228,2023-12-17
user_002824,export,15,126,2024-04-24
user_003869,dashboard,4,135,2024-04-09
user_022004,automation,16,304,2024-09-26
user_010940,reports,8,110,2023-05-29
user_005555,export,18,160,2024-07-07
user_038465,search,6,207,2023-02-08
user_019841,api_call,10,157,2023-04-09
user_046106,dashboard,9,37,2024-11-29
user_034854,dashboard,16,299,2023-12-18
user_033732,reports,5,199,2023-08-17
user_011444,reports,23,211,2023-08-07
user_023473,collaboration,2,129,2024-09-13
user_036926,reports,23,129,2023-08-15
user_059939,reports,14,209,2024-03-17
user_031369,automation,10,229,2024-02-27
user_026679,reports,11,126,2024-02-08
user_055951,dashboard,52,141,2023-07-11
user_021921,search,15,294,2024-08-12
user_018401,analytics,7,77,2024-04-06
user_001128,analytics,4,10,2024-11-15
user_035589,analytics,6,59,2024-07-08
user_001980,dashboard,3,175,2024-09-13
user_024327,dashboard,16,144,2023-12-29
user_016329,reports,13,120,2023-08-11
user_016846,analytics,18,123,2023-12-13
user_018236,dashboard,4,208,2024-08-20
user_020158,dashboard,5,196,2023-02-25
user_009730,export,5,143,2023-07-14
user_038295,automation,10,41,2024-01-13
user_046727,reports,7,163,2024-11-07
user_028756,api_call,4,194,2024-09-13
user_036204,analytics,5,229,2023-03-18
user_006905,dashboard,6,51,2024-10-20
user_007511,collaboration,6,186,2024-01-20
user_017670,reports,23,242,2023-06-24
user_022223,export,10,133,2024-02-22
user_025932,automation,4,196,2024-05-08
user_031204,dashboard,3,183,2024-08-04
user_052830,dashboard,7,123,2024-07-22
user_038589,search,4,10,2024-04-01
user_031649,dashboard,7,280,2023-07-04
user_054393,search,4,205,2024-08-31
user_054586,api_call,4,53,2023-03-24
user_046465,reports,21,186,2024-11-10
user_000426,export,8,216,2023-08-08
user_006763,dashboard,4,191,2024-03-27
user_030502,automation,10,136,2023-01-24
user_015714,analytics,6,218,2023-03-25
user_011660,dashboard,4,232,2024-06-10
user_013470,search,10,108,2024-05-09
user_036547,dashboard,8,111,2024-06-28
user_027268,analytics,8,72,2024-04-29
user_021459,dashboard,9,162,2024-08-21
user_014837,reports,5,94,2024-10-01
user_053011,dashboard,6,183,2023-11-23
user_005625,collaboration,8,130,2024-05-24
user_021710,dashboard,3,194,2023-09-03
user_054105,search,3,188,2024-03-31
user_002804,reports,7,147,2023-10-31
user_055383,reports,8,10,2023-06-30
user_052844,reports,5,145,2024-03-27
user_034876,analytics,5,181,2023-05-11
user_034326,dashboard,4,45,2023-08-09
user_028817,dashboard,5,96,2024-08-14
user_054509,automation,15,155,2024-09-20
user_028093,export,7,106,2024-10-31
user_046058,dashboard,11,165,2024-11-12
user_048909,dashboard,5,53,2024-04-11
user_039229,automation,6,135,2023-01-07
user_048929,automation,5,35,2024-03-17
user_012337,analytics,5,122,2023-04-03
user_016174,api_call,5,125,2023-10-15
user_005347,dashboard,4,107,2024-10-27
user_045970,reports,11,142,2024-08-25
user_039072,search,12,241,2023-11-06
user_059653,collaboration,3,10,2023-05-06
user_048867,search,6,143,2024-11-10
user_043167,reports,36,274,2023-04-09
user_028283,export,4,136,2023-05-04
user_031945,automation,8,108,2024-09-18
user_019833,search,4,139,2024-10-14
user_040295,dashboard,6,74,2024-06-14
user_058431,reports,4,43,2024-09-20
user_054507,api_call,18,211,2024-10-22
user_043081,collaboration,11,195,2024-01-17
user_059004,automation,5,160,2023-12-10
user_051611,reports,7,196,2024-10-14
user_023048,reports,12,216,2024-11-09
user_018668,collaboration,24,71,2024-10-19
user_057921,reports,9,161,2024-08-03
user_006481,export,4,94,2024-05-03
user_019963,dashboard,19,188,2024-09-22
user_058888,analytics,8,24,2023-12-25
user_036556,automation,5,116,2024-04-27
user_004869,analytics,8,252,2024-07-07
user_045073,analytics,6,116,2024-05-13
user_031375,dashboard,26,236,2024-08-30
user_047566,export,2,219,2024-02-02
user_007584,analytics,21,189,2024-03-24
user_049989,automation,16,102,2023-11-12
user_030663,analytics,9,125,2023-10-23
user_013214,dashboard,9,95,2024-07-12
user_056351,dashboard,9,85,2024-06-13
user_013060,api_call,15,279,2024-04-05
user_038037,dashboard,16,207,2024-07-29
user_015482,export,9,159,2024-10-21
user_042460,automation,12,162,2023-09-07
user_053587,reports,17,135,2024-09-22
user_059464,collaboration,4,247,2024-06-17
user_010768,dashboard,5,123,2023-04-24
user_041003,dashboard,20,237,2024-02-17
user_001337,dashboard,8,127,2024-06-10
user_014859,search,5,46,2024-07-31
user_055980,dashboard,5,136,2024-11-28
user_018741,automation,20,145,2024-08-06
user_059504,reports,13,137,2024-09-16
user_009252,reports,26,164,2024-07-05
user_002168,collaboration,18,207,2024-01-01
user_007998,search,8,235,2024-03-16
user_056393,dashboard,13,109,2023-04-06
user_021146,dashboard,3,90,2024-10-08
user_026600,analytics,28,246,2023-09-19
user_001942,collaboration,19,259,2024-01-03
user_022073,analytics,7,156,2024-10-15
user_017195,search,7,209,2023-08-15
user_001221,dashboard,7,112,2024-04-07
user_024946,analytics,28,125,2024-05-18
user_059599,search,4,148,2023-07-23
user_010907,dashboard,10,201,2024-08-29
user_018980,automation,6,62,2024-07-30
user_032613,search,6,123,2024-02-22
user_002891,reports,7,48,2024-02-11
user_011761,export,4,103,2024-06-21
user_038111,api_call,7,92,2024-09-28
user_023716,dashboard,2,145,2023-12-10
user_056159,dashboard,3,136,2023-04-07
user_027086,search,16,236,2024-11-02
user_018807,automation,23,227,2023-04-05
user_056784,dashboard,18,167,2023-03-15
user_018790,dashboard,13,171,2024-06-26
user_050664,dashboard,4,135,2023-08-03
user_054350,collaboration,2,107,2024-06-30
user_009280,search,2,122,2024-04-27
user_011195,dashboard,11,132,2023-11-13
user_039400,export,5,67,2023-08-03
user_027426,search,6,123,2024-03-14
user_003612,dashboard,8,101,2023-08-01
user_041233,collaboration,55,204,2024-01-02
user_035550,dashboard,4,215,2024-01-06
user_019154,dashboard,13,120,2024-10-10
user_039502,automation,9,98,2024-02-17
user_031869,analytics,2,222,2024-08-29
user_049235,dashboard,14,134,2024-10-09
user_004412,analytics,4,146,2024-08-23
user_055601,analytics,6,171,2024-01-04
user_059243,dashboard,2,56,2024-08-22
user_025333,search,7,106,2023-05-12
user_001517,search,12,165,2023-10-17
user_029401,reports,16,56,2024-09-27
user_045622,reports,3,90,2023-12-30
user_048282,search,5,184,2024-11-17
user_027141,search,10,147,2024-11-26
user_006259,analytics,11,211,2023-05-03
user_059379,automation,6,185,2023-08-05
user_030161,reports,12,101,2023-02-24
user_045804,export,6,10,2024-07-19
user_054945,dashboard,6,88,2024-03-19
user_013214,dashboard,9,171,2023-02-20
user_031884,dashboard,30,121,2024-11-16
user_029288,export,19,197,2024-11-03
user_023537,analytics,11,63,2024-04-14
user_024804,reports,34,162,2023-09-20
user_033779,export,1,185,2023-10-25
user_007307,analytics,6,194,2024-02-07
user_040960,api_call,5,149,2024-09-11
user_001466,automation,5,117,2024-11-29
user_047431,dashboard,40,155,2024-09-05
user_018100,dashboard,6,119,2024-01-30
user_035117,collaboration,6,134,2024-06-29
user_048519,analytics,10,148,2023-06-19
user_007158,search,3,47,2024-11-16
user_021169,analytics,2,75,2023-10-31
user_054624,dashboard,3,39,2024-08-30
user_027728,analytics,3,98,2024-02-06
user_046015,export,7,115,2023-10-24
user_008242,dashboard,13,126,2024-01-25
user_004955,dashboard,6,122,2024-06-26
user_047757,analytics,12,65,2024-08-07
user_046315,collaboration,6,240,2024-01-28
user_001829,analytics,8,77,2023-10-27
user_035840,dashboard,3,118,2023-11-21
user_048143,dashboard,5,65,2024-03-23
user_059222,api_call,5,177,2024-05-10
user_040509,export,6,140,2024-05-28
user_037409,analytics,12,203,2023-01-07
user_036203,search,4,92,2024-08-14
user_049217,export,10,218,2024-04-10
user_052236,export,3,94,2023-06-24
user_038899,search,6,167,2023-09-28
user_031610,automation,7,216,2023-05-28
user_017783,api_call,1,80,2024-08-05
user_030915,analytics,4,116,2024-01-11
user_027852,dashboard,14,142,2023-11-17
user_023002,analytics,6,145,2023-07-02
user_017673,dashboard,7,75,2024-11-03
user_056488,search,6,137,2023-02-20
user_008382,export,9,161,2024-01-18
user_053095,analytics,9,140,2024-01-27
user_018989,export,20,171,2024-04-06
user_044116,collaboration,8,99,2024-08-03
user_020694,collaboration,4,158,2024-06-21
user_011799,dashboard,1,134,2024-09-27
user_024194,export,6,132,2023-09-19
user_006982,automation,6,75,2024-09-17
user_009105,automation,5,80,2023-11-23
user_043519,automation,48,179,2023-11-26
user_022035,dashboard,13,136,2023-03-09
user_023649,export,5,136,2023-12-06
user_048787,automation,8,76,2023-01-27
user_012695,export,13,161,2024-07-27
user_050780,reports,5,91,2024-11-22
user_025921,dashboard,19,112,2024-03-24
user_027498,analytics,16,177,2024-06-14
user_037255,collaboration,2,118,2023-01-18
user_059733,search,6,225,2023-07-18
user_058463,dashboard,15,224,2024-11-22
user_024268,export,8,63,2024-04-17
user_056283,reports,10,200,2024-08-02
user_052676,api_call,11,240,2024-01-19
user_005549,search,10,105,2024-09-12
user_041459,export,7,167,2023-09-15
user_031954,export,16,189,2024-02-19
user_021376,analytics,7,95,2023-03-11
user_059342,export,14,167,2023-06-14
user_006226,export,10,100,2024-06-06
user_017616,search,8,123,2023-06-09
user_017688,collaboration,18,255,2023-01-26
user_008936,export,9,113,2024-01-16
user_055882,reports,3,180,2024-05-14
user_015542,dashboard,11,119,2024-08-20
user_012110,automation,14,71,2023-09-04
user_029808,collaboration,6,176,2024-05-13
user_028562,search,6,125,2024-08-31
user_017670,analytics,23,160,2023-03-26
user_024214,search,9,33,2023-06-07
user_054509,reports,15,308,2023-02-13
user_018627,reports,7,177,2024-01-31
user_030237,search,23,292,2024-01-16
user_035874,dashboard,20,226,2024-02-01
user_058236,automation,7,184,2024-07-30
user_022788,dashboard,5,53,2024-07-10
user_019762,automation,31,54,2024-08-10
user_058629,export,11,85,2023-11-28
user_057327,dashboard,10,128,2024-10-14
user_035898,reports,6,109,2024-10-23
user_030881,reports,15,232,2024-07-23
user_049801,dashboard,4,81,2023-03-18
user_015724,reports,5,138,2024-07-21
user_004025,export,17,171,2024-01-01
user_005740,analytics,9,172,2024-09-11
user_026183,analytics,13,172,2024-03-07
user_009010,search,11,109,2024-09-16
user_053764,automation,11,173,2023-02-21
user_031117,dashboard,26,167,2023-07-14
user_049495,reports,14,209,2023-09-03
user_054504,collaboration,3,98,2024-11-09
user_025646,automation,8,188,2024-10-02
user_021664,dashboard,3,76,2024-07-08
user_048089,collaboration,7,52,2024-05-17
user_016296,analytics,5,125,2023-04-02
user_055629,collaboration,9,174,2023-04-28
user_037618,search,10,162,2024-08-01
user_045997,search,7,188,2023-01-25
user_059545,dashboard,28,187,2023-02-05
user_051864,reports,13,138,2023-03-28
user_021184,dashboard,4,90,2024-03-04
user_003297,search,6,141,2023-04-02
user_028521,analytics,6,110,2023-08-15
user_054301,search,6,160,2024-02-20
user_033591,search,2,139,2024-10-13
user_013777,collaboration,14,188,2023-09-23
user_054064,export,41,243,2024-07-07
user_031136,search,11,129,2024-10-29
user_004625,search,6,174,2024-09-25
user_010893,dashboard,8,234,2023-08-27
user_035856,dashboard,9,146,2023-09-10
user_017645,collaboration,4,183,2023-08-06
user_010968,dashboard,19,71,2023-07-13
user_033172,analytics,3,114,2024-06-16
user_052291,analytics,3,83,2024-09-19
user_059504,collaboration,15,185,2024-08-19
user_047295,search,3,87,2024-08-20
user_058687,dashboard,6,248,2024-09-29
user_014019,reports,8,120,2023-05-25
user_036448,reports,5,94,2023-08-06
user_035949,dashboard,9,21,2024-07-16
user_035104,search,6,177,2023-05-15
user_033260,analytics,4,124,2024-05-10
user_046196,analytics,3,192,2023-08-01
user_015777,export,10,128,2024-11-23
user_026600,dashboard,19,156,2023-09-10
user_002314,reports,8,104,2024-05-02
user_000255,export,4,152,2024-04-01
user_056928,reports,7,65,2023-07-17
user_030049,export,6,162,2024-03-13
user_009361,search,3,172,2024-02-04
user_027093,automation,7,132,2024-02-05
user_001822,analytics,18,100,2023-09-23
user_001330,dashboard,3,49,2024-03-17
user_014019,dashboard,11,60,2023-07-31
user_021883,collaboration,6,64,2024-03-15
user_018791,reports,4,112,2024-09-28
user_041510,search,2,61,2024-09-24
user_015919,dashboard,3,10,2024-05-04
user_021712,automation,20,139,2024-03-13
user_038174,search,7,214,2023-02-27
user_036564,export,10,63,2024-01-14
user_055285,search,8,134,2024-02-16
user_020083,search,24,124,2023-02-10
user_053079,export,9,136,2024-08-07
user_045482,export,24,258,2024-02-27
user_042606,search,11,154,2023-04-06
user_054602,dashboard,14,263,2024-08-13
user_049020,search,18,10,2024-04-12
user_037204,reports,7,110,2024-07-25
user_056966,collaboration,10,80,2023-10-11
user_025727,reports,8,68,2024-07-19
user_021489,reports,4,10,2023-08-01
user_000175,reports,6,186,2023-11-07
user_021917,dashboard,3,89,2024-06-03
user_048599,analytics,36,186,2024-10-22
user_020869,dashboard,8,185,2024-10-22
user_013060,analytics,23,180,2023-11-19
user_016876,api_call,124,300,2023-12-01
user_032135,dashboard,3,10,2024-09-18
user_042192,reports,17,138,2024-06-22
user_033283,collaboration,31,313,2023-11-21
user_029226,export,22,160,2023-11-20
user_042850,search,8,143,2023-07-15
user_027254,collaboration,4,154,2023-05-27
user_025426,api_call,39,213,2024-11-02
user_058876,search,8,110,2024-06-20
user_012681,analytics,25,149,2024-07-14
user_020136,search,9,125,2024-04-17
user_010009,dashboard,8,35,2024-11-06
user_053248,collaboration,4,131,2024-06-29
user_022464,reports,20,237,2023-03-19
user_029417,export,7,217,2024-01-02
user_027023,reports,4,164,2023-05-21
user_026065,search,27,268,2023-03-03
user_012799,export,19,218,2024-10-20
user_010536,analytics,15,182,2024-09-02
user_055142,reports,15,10,2024-09-03
user_039894,search,5,123,2024-08-06
user_022785,reports,11,129,2024-11-27
user_044992,dashboard,31,221,2024-03-11
user_013843,reports,6,75,2024-09-07
user_024804,search,33,209,2024-01-13
user_005631,api_call,8,148,2024-04-14
user_024934,export,5,221,2024-08-13
user_031062,reports,19,66,2024-11-22
user_019090,dashboard,8,98,2024-02-21
user_009465,search,6,152,2024-11-28
user_013395,reports,11,248,2024-07-16
user_003895,reports,18,143,2024-05-08
user_017843,reports,2,124,2024-05-14
user_009914,search,19,160,2024-03-24
user_004650,export,22,299,2023-09-24
user_041245,automation,1,67,2024-06-21
user_049904,dashboard,4,150,2024-08-15
user_010795,search,1,136,2024-10-29
user_013562,reports,14,193,2023-10-02
user_035818,analytics,5,169,2023-05-31
user_052618,reports,9,137,2024-02-22
user_053149,collaboration,17,113,2023-07-06
user_005062,reports,6,147,2023-05-14
user_002874,reports,44,126,2023-12-17
user_050129,automation,6,162,2023-01-26
user_032825,dashboard,7,131,2024-04-27
user_040992,api_call,8,101,2024-11-11
user_056374,reports,5,108,2024-10-01
user_007493,api_call,6,186,2024-08-07
user_025225,export,23,131,2024-08-25
user_036604,dashboard,5,158,2024-11-24
user_041578,analytics,8,230,2024-02-24
user_042720,analytics,4,131,2024-08-04
user_055980,collaboration,3,68,2024-08-17
user_032440,api_call,9,170,2023-11-03
user_048295,automation,10,149,2024-10-10
user_040975,reports,13,78,2023-06-28
user_022028,reports,6,116,2023-12-15
user_020561,collaboration,10,62,2023-10-06
user_022285,automation,15,164,2024-09-12
user_035278,dashboard,8,57,2024-06-25
user_026436,export,16,187,2024-03-28
user_041149,dashboard,6,237,2024-06-08
user_027787,automation,4,57,2024-09-08
user_007180,analytics,6,165,2023-01-04
user_016021,export,6,182,2024-10-12
user_048666,collaboration,13,175,2023-06-29
user_047051,collaboration,10,212,2024-11-17
user_015814,export,8,266,2023-04-29
user_034512,search,7,65,2023-12-09
user_052910,search,11,275,2024-10-31
user_037776,dashboard,5,254,2023-05-24
user_005810,collaboration,18,152,2023-02-28
user_001648,reports,20,220,2023-05-26
user_056027,search,4,122,2023-02-14
user_025555,dashboard,8,123,2024-10-24
user_046296,reports,3,64,2024-11-27
user_026789,search,2,41,2023-09-24
user_054536,reports,17,104,2023-01-01
user_011014,reports,14,198,2024-11-26
user_014661,automation,15,138,2024-04-29
user_002342,analytics,9,181,2023-07-07
user_004946,collaboration,10,136,2023-06-29
user_044578,dashboard,13,71,2023-10-07
user_050841,collaboration,26,165,2023-04-04
user_017701,analytics,8,135,2023-07-13
user_013766,collaboration,5,164,2023-10-29
user_046316,reports,5,95,2024-08-15
user_006799,analytics,12,219,2023-10-09
user_041242,collaboration,6,106,2024-07-01
user_010667,search,24,144,2024-01-08
user_021839,export,12,162,2024-06-30
user_001337,dashboard,3,142,2024-09-28
user_002457,reports,16,226,2023-04-03
user_037256,search,7,95,2024-05-17
user_027787,automation,8,133,2023-07-08
user_021540,reports,4,55,2024-03-19
user_046315,search,7,243,2023-08-09
user_010077,search,4,83,2023-11-09
user_018709,automation,10,136,2023-05-18
user_002024,export,5,209,2023-08-03
user_001068,export,15,93,2024-02-13
user_024835,dashboard,9,131,2024-04-23
user_012179,analytics,7,10,2024-11-20
user_015975,dashboard,16,184,2023-02-03
user_016436,export,2,140,2024-04-26
user_011276,reports,15,214,2024-05-21
user_033360,automation,29,168,2024-01-30
user_019521,analytics,26,230,2024-11-16
user_014206,analytics,7,113,2024-09-04
user_031120,reports,2,96,2024-04-30
user_018180,analytics,8,70,2024-02-08
user_016922,export,13,60,2024-01-29
user_045202,collaboration,5,157,2024-06-19
user_003932,reports,22,152,2024-09-23
user_047155,collaboration,9,201,2024-07-12
user_030006,reports,9,166,2023-10-24
user_056857,reports,39,229,2024-08-22
user_037969,search,9,187,2023-05-20
user_036502,dashboard,3,81,2024-01-26
user_029201,analytics,5,151,2024-09-09
user_058559,dashboard,4,214,2024-11-06
user_019861,collaboration,9,96,2024-11-20
user_037878,api_call,7,161,2023-08-26
user_000597,search,3,204,2023-08-27
